date,outbreak_type,outbreak_severity_0_5,total_patient_arrivals,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_general_beds,required_emergency_beds,required_isolation_beds,required_iv_fluid_units,required_ors_units,required_diagnostic_test_kits,required_antipyretic_units,required_ppe_kits,required_oxygen_cylinders,required_ambulances,available_general_beds,available_emergency_beds,available_isolation_beds,stock_iv_fluid_units,stock_ors_units,stock_diagnostic_test_kits,stock_antipyretic_units,stock_ppe_kits,available_oxygen_cylinders,available_ambulances,resource_shortage_count,overflow_patients,emergency_risk_level
2023-07-09,None,0,125,75,31,6,13,9,2,1,1,1,1,2,5,1,1,2,1,5,4,4,17,6,14,54,23,2,1,51,10,8,14,13,10,48,25,10,2,3,0,High
2023-07-10,None,0,140,96,30,7,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,15,6,14,55,22,2,1,38,10,9,15,15,11,71,25,8,2,1,0,Watch
2023-07-11,None,0,147,95,30,14,8,9,2,1,1,1,1,2,6,1,1,2,1,5,4,4,17,6,14,55,23,2,1,35,11,4,20,13,17,58,29,10,2,0,0,Normal
2023-07-12,None,0,146,102,26,6,12,9,2,1,1,1,1,2,6,1,1,2,1,5,4,4,15,5,12,50,21,2,1,48,11,8,17,14,14,52,19,8,2,1,0,Watch
2023-07-13,None,0,146,91,31,13,11,11,2,1,1,1,1,2,6,1,1,2,1,7,5,4,18,6,14,56,24,2,1,44,9,7,20,15,13,50,31,10,2,2,0,Watch
2023-07-14,None,0,128,91,25,5,7,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,5,12,47,20,1,1,50,11,6,11,15,9,47,23,8,2,2,0,Watch
2023-07-15,None,0,127,79,29,8,11,8,2,1,1,1,1,2,5,1,1,2,1,5,4,4,16,6,14,52,22,2,1,38,12,9,18,13,14,58,17,8,1,1,0,Watch
2023-07-16,None,0,118,75,29,5,9,8,2,1,1,1,1,2,5,1,1,1,1,5,4,4,15,6,14,51,22,2,1,37,9,6,14,16,17,62,20,9,2,2,0,Watch
2023-07-17,None,0,139,94,35,5,5,7,2,1,1,1,1,2,5,1,1,2,1,4,3,4,15,7,16,62,25,2,1,36,11,6,15,14,13,71,28,8,1,1,0,Watch
2023-07-18,Malaria,2,156,94,47,10,5,8,2,2,1,1,1,2,6,1,1,2,1,5,3,6,21,9,40,80,41,2,1,43,11,9,25,19,44,97,50,5,2,0,0,Watch
2023-07-19,Malaria,2,158,100,39,7,12,10,2,2,1,1,1,2,6,1,1,2,1,6,4,6,19,8,34,69,36,2,1,37,9,7,17,19,45,79,41,8,2,1,0,Watch
2023-07-20,Malaria,2,161,89,53,12,7,10,2,2,1,1,1,2,6,1,2,2,1,6,4,7,24,10,46,89,46,2,1,41,11,8,31,18,61,95,36,8,2,1,0,Watch
2023-07-21,Malaria,2,137,84,42,6,5,8,2,2,1,1,1,2,5,1,1,2,1,5,3,5,18,8,36,72,37,2,1,45,10,12,17,18,47,66,38,7,3,2,0,Watch
2023-07-22,Malaria,2,141,76,48,7,10,9,2,2,1,1,1,2,6,1,1,2,1,5,4,6,22,9,41,80,42,2,1,33,9,8,26,17,43,100,52,8,2,0,0,Watch
2023-07-23,Malaria,2,138,73,48,6,11,9,2,2,1,1,1,2,5,1,1,2,1,5,4,6,22,9,41,80,41,2,1,47,11,9,22,16,32,88,49,9,2,1,0,Watch
2023-07-24,Malaria,2,147,92,42,6,7,9,2,2,1,1,1,2,6,1,1,2,1,5,4,6,19,8,36,73,38,2,1,37,12,8,25,18,47,89,37,9,2,1,0,Watch
2023-07-25,Malaria,2,152,90,47,9,6,11,2,2,1,1,1,2,6,1,1,2,1,7,4,6,21,9,40,80,41,2,1,47,13,9,25,20,35,111,54,9,2,1,0,Watch
2023-07-26,Malaria,2,171,107,45,7,12,10,2,2,1,1,1,2,7,1,1,2,1,6,4,6,22,9,39,79,41,2,1,43,8,11,19,17,44,88,56,5,2,1,0,Watch
2023-07-27,Malaria,2,151,87,46,11,7,10,2,2,1,1,1,2,6,1,1,2,1,6,4,6,21,9,40,78,41,2,1,40,13,11,27,18,50,106,39,9,2,1,0,Watch
2023-07-28,Malaria,2,156,90,53,6,7,9,2,2,1,1,1,2,6,1,2,2,1,5,4,6,23,10,46,89,46,2,1,37,13,9,23,20,55,123,44,8,2,1,0,Watch
2023-07-29,Malaria,2,136,77,41,7,11,8,2,2,1,1,1,2,5,1,1,2,1,5,4,5,20,8,35,70,36,2,1,35,11,8,26,19,33,90,39,9,2,1,0,Watch
2023-07-30,Malaria,2,135,78,40,7,10,10,2,2,1,1,1,2,5,1,1,2,1,6,4,6,19,8,34,68,35,2,1,42,12,4,17,16,45,75,43,9,3,2,0,Watch
2023-07-31,Malaria,2,149,95,40,6,8,8,2,2,1,1,1,2,6,1,1,2,1,5,3,5,18,8,34,70,36,2,1,40,11,8,16,17,41,69,45,9,2,2,0,Watch
2023-08-01,Malaria,2,164,98,47,11,8,11,2,2,1,1,1,2,6,1,1,2,1,7,4,6,22,9,40,81,41,2,1,41,12,10,27,20,38,105,59,9,2,1,0,Watch
2023-08-02,Malaria,2,164,101,44,7,12,10,2,2,1,1,1,2,6,1,1,2,1,6,4,6,21,8,38,77,39,2,1,38,11,8,25,19,33,84,41,9,2,1,0,Watch
2023-08-03,Malaria,2,146,87,43,10,6,9,2,2,1,1,1,2,6,1,1,2,1,5,3,6,20,8,37,74,39,2,1,52,12,9,26,19,29,81,33,8,2,2,0,Watch
2023-08-04,Malaria,2,145,87,45,7,6,7,2,2,1,1,1,2,6,1,1,2,1,4,3,5,20,9,39,77,40,2,1,43,11,7,18,20,38,85,57,7,2,2,0,Watch
2023-08-05,Malaria,2,145,80,45,8,12,9,2,2,1,1,1,2,6,1,1,2,1,5,4,6,22,9,39,76,40,2,1,42,7,9,23,16,33,100,39,12,2,2,0,Watch
2023-08-06,Malaria,2,124,72,41,5,6,7,2,2,1,1,1,2,5,1,1,2,1,4,3,5,18,8,35,69,36,2,1,42,14,7,20,18,39,92,31,10,2,1,0,Watch
2023-08-07,Malaria,2,169,101,47,5,16,11,2,2,1,1,1,2,7,1,1,2,1,7,5,6,23,9,40,81,42,2,1,46,11,9,24,16,50,88,46,9,2,0,0,Watch
2023-08-08,Malaria,2,149,90,43,10,6,8,2,2,1,1,1,2,6,1,1,2,1,5,3,5,20,8,37,74,39,2,1,43,11,8,18,16,47,70,34,6,2,3,0,High
2023-08-09,Malaria,2,160,98,40,7,15,9,2,2,1,1,1,2,6,1,1,2,1,5,5,5,21,8,34,70,36,2,1,42,12,8,28,15,39,93,34,12,2,1,0,Watch
2023-08-10,Malaria,2,147,85,41,13,8,10,2,2,1,1,1,2,6,1,1,2,1,6,4,6,20,8,35,70,37,2,1,41,11,7,23,14,38,65,34,8,2,2,0,Watch
2023-08-11,Malaria,2,144,83,47,7,7,10,2,2,1,1,1,2,6,1,1,2,1,6,4,6,21,9,40,79,41,2,1,42,9,11,27,16,38,98,48,9,2,1,0,Watch
2023-08-12,Dengue,4,163,82,66,3,12,11,2,2,1,1,1,2,6,1,2,2,1,7,5,9,28,12,57,108,68,3,1,43,13,8,25,22,55,145,94,9,2,3,0,High
2023-08-13,Dengue,4,170,80,74,7,9,13,2,3,1,1,1,2,7,1,2,2,1,8,5,11,31,14,63,119,76,3,1,47,10,8,30,22,52,126,61,10,2,4,0,High
2023-08-14,Dengue,4,186,105,70,5,6,12,2,2,1,1,1,3,7,1,2,2,1,7,4,10,28,13,60,116,73,2,1,38,11,12,37,21,51,137,65,9,2,2,0,High
2023-08-15,Dengue,4,192,101,72,11,8,13,2,3,1,1,1,3,7,1,2,2,1,8,5,10,31,13,62,119,75,3,1,41,7,10,35,19,55,141,75,11,2,1,0,High
2023-08-16,Dengue,4,201,112,73,4,12,12,3,3,1,1,1,3,8,1,2,2,1,7,5,10,31,14,63,121,77,3,1,45,13,8,38,25,55,148,96,9,2,2,0,High
2023-08-17,Dengue,4,188,94,74,11,9,14,2,3,1,1,1,3,7,1,2,2,1,8,5,11,32,14,63,121,77,3,1,41,11,4,41,19,83,162,97,7,2,1,0,High
2023-08-18,Dengue,4,180,94,72,6,8,10,2,3,1,1,1,2,7,1,2,2,1,6,4,9,30,13,62,118,74,3,1,39,12,6,38,23,74,116,70,12,2,3,0,High
2023-08-19,Dengue,4,171,80,76,6,9,11,2,3,1,1,1,2,7,1,2,2,1,7,4,10,31,14,65,122,78,3,1,40,9,6,31,22,84,118,81,7,2,2,0,High
2023-08-20,Dengue,4,179,82,80,6,11,12,2,3,1,1,1,2,7,1,2,2,1,7,5,11,33,15,68,129,81,3,1,39,11,10,43,29,77,163,105,9,1,1,0,High
2023-08-21,Dengue,4,190,101,74,7,8,12,2,3,1,1,1,3,7,1,2,2,1,7,4,10,31,14,63,122,77,3,1,45,11,8,29,20,56,140,73,9,2,4,0,High
2023-08-22,Dengue,4,185,99,69,12,5,12,2,2,1,1,1,3,7,1,2,2,1,7,4,10,29,13,59,114,73,2,1,43,11,8,27,19,49,143,92,8,2,3,0,High
2023-08-23,Dengue,4,197,109,70,5,13,13,2,2,1,1,1,3,8,1,2,2,1,8,5,10,30,13,60,116,74,3,1,42,9,10,37,27,58,108,95,5,2,2,0,High
2023-08-24,Dengue,4,183,100,65,12,6,12,2,2,1,1,1,3,7,1,2,2,1,7,4,10,28,12,56,108,69,2,1,36,9,6,31,19,44,119,57,6,2,3,0,High
2023-08-25,Dengue,4,182,95,75,5,7,10,2,3,1,1,1,3,7,1,2,2,1,6,4,10,30,14,64,122,78,3,1,42,11,7,31,27,49,139,76,9,2,3,0,High
2023-08-26,Dengue,4,171,85,69,6,11,12,2,2,1,1,1,2,7,1,2,2,1,7,5,10,29,13,59,112,72,3,1,36,11,10,32,24,76,114,67,9,2,1,0,High
2023-08-27,Dengue,4,174,80,75,6,13,12,2,3,1,1,1,2,7,1,2,2,1,7,5,10,32,14,64,121,77,3,1,42,10,8,42,20,81,166,101,7,2,1,0,High
2023-08-28,Dengue,4,201,104,73,5,19,13,2,3,2,1,1,3,8,1,2,2,1,8,6,10,33,14,63,120,77,3,1,45,6,9,28,28,72,127,90,6,2,2,0,High
2023-08-29,Dengue,4,187,100,69,10,8,13,2,2,1,1,1,3,7,1,2,2,1,8,5,10,30,13,59,114,73,3,1,40,11,9,27,26,65,130,65,8,2,3,0,High
2023-08-30,Dengue,4,192,102,71,6,13,12,2,3,1,1,1,3,7,1,2,2,1,7,5,10,31,13,61,117,74,3,1,38,11,10,27,21,52,160,70,9,2,3,0,High
2023-08-31,Dengue,4,187,98,71,11,7,12,2,3,1,1,1,3,7,1,2,2,1,7,4,10,30,13,61,117,74,3,1,43,12,8,38,24,48,124,76,9,2,2,0,High
2023-09-01,Dengue,4,176,91,72,5,8,12,2,3,1,1,1,2,7,1,2,2,1,7,4,10,29,13,62,118,74,3,1,40,11,11,25,22,50,155,72,9,2,3,0,High
2023-09-02,Dengue,4,169,82,69,5,13,11,2,2,1,1,1,2,7,1,2,2,1,7,5,10,30,13,59,112,72,3,1,39,13,8,37,22,61,134,77,10,2,1,0,High
2023-09-03,Dengue,4,176,83,74,5,14,13,2,3,1,1,1,2,7,1,2,2,1,8,5,11,32,14,63,120,76,3,1,41,12,7,34,26,62,136,70,6,2,3,0,High
2023-09-04,Dengue,4,178,99,69,5,5,9,2,2,1,1,1,2,7,1,2,2,1,5,3,9,27,13,59,114,72,2,1,38,12,9,25,20,66,105,81,12,2,2,0,High
2023-09-05,Dengue,4,189,103,70,9,7,11,2,2,1,1,1,3,7,1,2,2,1,7,4,10,29,13,60,116,73,3,1,41,12,9,28,20,50,160,91,8,2,3,0,High
2023-09-06,Dengue,4,196,108,70,5,13,12,2,2,1,1,1,3,7,1,2,2,1,7,5,10,30,13,60,116,73,3,1,45,14,8,27,26,75,147,81,9,2,2,0,High
2023-09-07,Dengue,4,173,94,63,10,6,12,2,2,1,1,1,2,7,1,2,2,1,7,4,9,27,12,54,104,66,2,1,35,11,7,25,18,46,120,89,9,3,3,0,High
2023-09-08,Dengue,4,173,94,66,6,7,10,2,2,1,1,1,2,7,1,2,2,1,6,4,9,27,12,57,109,69,2,1,31,11,6,33,20,74,104,83,9,2,2,0,High
2023-09-09,Dengue,4,168,83,69,6,10,11,2,2,1,1,1,2,6,1,2,2,1,7,4,10,29,13,59,112,71,3,1,41,11,8,29,22,74,133,96,9,2,1,0,High
2023-09-10,Dengue,4,168,78,73,6,11,12,2,3,1,1,1,2,6,1,2,2,1,7,5,10,31,14,63,118,74,3,1,41,11,7,39,24,55,128,85,9,2,2,0,High
2023-09-11,Dengue,4,178,99,69,6,4,10,2,2,1,1,1,2,7,1,2,2,1,6,3,9,27,13,59,114,72,2,1,36,13,9,29,18,54,132,91,9,2,1,0,High
2023-09-12,Dengue,4,192,101,75,8,8,12,2,3,1,1,1,3,7,1,2,2,1,7,4,10,31,14,64,123,78,3,1,36,9,11,36,21,76,131,65,9,1,1,0,High
2023-09-13,Dengue,4,198,101,81,4,12,12,2,3,1,1,1,3,8,1,2,2,1,7,5,11,33,15,69,132,84,3,1,40,12,7,38,25,73,126,103,10,2,2,0,High
2023-09-14,Dengue,4,192,102,66,13,11,13,2,2,1,1,1,3,7,1,2,2,1,8,5,10,30,12,57,110,70,3,1,39,10,8,32,20,59,143,65,9,2,2,0,High
2023-09-15,Dengue,4,181,95,72,6,8,12,2,3,1,1,1,3,7,1,2,2,1,7,4,10,30,13,62,118,75,3,1,40,12,8,30,18,51,158,67,7,2,3,0,High
2023-09-16,Dengue,4,176,86,73,5,12,12,2,3,1,1,1,2,7,1,2,2,1,7,5,10,31,14,63,119,75,3,1,40,11,10,36,19,57,114,82,9,2,2,0,High
2023-09-17,Dengue,4,167,77,73,4,13,13,2,3,1,1,1,2,6,1,2,2,1,8,5,10,31,14,63,118,74,3,1,36,11,10,33,27,59,147,79,12,2,1,0,High
2023-09-18,Dengue,4,184,99,71,5,9,9,2,3,1,1,1,3,7,1,2,2,1,5,4,9,29,13,61,117,74,3,1,39,14,7,38,24,60,163,69,9,2,3,0,High
2023-09-19,Dengue,4,176,97,64,9,6,11,2,2,1,1,1,2,7,1,2,2,1,7,4,9,27,12,55,106,67,2,1,42,12,7,27,22,71,97,95,9,2,2,0,High
2023-09-20,Dengue,4,183,105,61,5,12,11,2,2,1,1,1,3,7,1,2,2,1,7,5,9,27,11,52,102,65,3,1,47,9,8,28,22,70,130,92,8,2,1,0,High
2023-09-21,Dengue,4,173,88,67,9,9,12,2,2,1,1,1,2,7,1,2,2,1,7,5,10,29,13,57,110,70,3,1,48,12,8,27,20,68,142,93,8,2,2,0,High
2023-09-22,None,0,119,85,22,5,7,8,2,1,1,1,1,2,5,1,1,1,1,5,3,3,12,4,10,42,18,1,1,43,11,6,15,11,12,51,25,8,2,0,0,Normal
2023-09-23,None,0,117,72,28,5,12,9,2,1,1,1,1,2,5,1,1,1,1,5,4,4,15,6,13,50,21,2,1,44,11,8,18,16,11,66,19,9,2,2,0,Watch
2023-09-24,None,0,124,69,40,2,13,8,2,2,1,1,1,2,5,1,1,2,1,5,4,4,19,8,18,67,27,2,1,42,10,9,17,19,24,82,29,9,2,1,0,Watch
2023-09-25,None,0,124,92,21,4,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,10,41,18,1,1,42,12,10,10,13,11,51,15,12,2,2,0,Watch
2023-09-26,None,0,133,90,24,11,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,14,5,11,45,19,1,1,51,14,8,14,15,11,42,16,9,2,2,0,Watch
2023-09-27,None,0,142,95,28,5,14,9,2,1,1,1,1,2,6,1,1,2,1,5,4,4,16,6,13,52,22,2,1,43,9,9,20,13,15,49,22,9,2,1,0,Watch
2023-09-28,None,0,129,84,27,10,8,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,15,5,13,49,21,1,1,48,11,9,19,14,10,59,28,11,2,1,0,Watch
2023-09-29,None,0,117,86,23,4,4,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,11,5,11,44,19,1,1,45,11,11,13,12,11,56,17,11,2,1,0,Watch
2023-09-30,None,0,117,75,24,7,11,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,14,5,11,44,19,2,1,41,12,8,17,15,12,56,16,7,2,1,0,Watch
2023-10-01,None,0,102,72,15,5,10,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,10,3,7,30,14,1,1,47,11,8,11,10,8,41,17,10,2,0,0,Normal
2023-10-02,None,0,117,90,14,6,7,8,2,1,1,1,1,2,5,1,1,1,1,5,3,3,9,3,7,30,14,1,1,43,8,8,9,10,9,30,14,9,2,0,0,Normal
2023-10-03,None,0,121,89,15,10,7,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,10,3,7,32,15,1,1,39,12,8,8,11,7,41,20,11,2,1,0,Watch
2023-10-04,None,0,125,97,11,5,12,6,2,1,1,1,1,2,5,1,1,2,1,4,3,2,9,2,5,27,13,1,1,39,11,8,11,10,4,24,15,7,2,2,0,Watch
2023-10-05,None,0,112,82,14,10,6,7,2,1,1,1,1,2,4,1,1,1,1,4,3,3,10,3,7,30,13,1,1,45,10,9,10,11,5,37,13,8,2,1,0,Watch
2023-10-06,None,0,131,92,16,8,15,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,3,8,34,15,1,1,46,12,8,14,11,10,42,12,12,2,1,0,Watch
2023-10-07,None,0,110,80,16,5,9,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,10,3,8,32,14,1,1,42,9,9,10,12,8,35,13,7,2,1,0,Watch
2023-10-08,None,0,101,73,12,7,9,5,2,1,1,1,1,2,4,1,1,1,1,3,3,2,9,3,6,26,12,1,1,42,10,8,9,12,4,27,15,9,1,1,0,Watch
2023-10-09,None,0,113,91,11,5,6,5,2,1,1,1,1,2,5,1,1,1,1,3,2,2,7,2,5,26,13,1,1,33,10,5,9,10,6,30,14,8,2,0,0,Normal
2023-10-10,None,0,137,93,20,8,16,10,2,1,1,1,1,2,5,1,1,2,1,6,5,3,14,4,9,40,17,2,1,38,12,10,18,11,7,55,17,9,2,1,0,Watch
2023-10-11,None,0,121,93,10,4,14,7,2,1,1,1,1,2,5,1,1,2,1,4,4,2,9,2,5,25,12,1,1,36,11,8,8,9,6,27,11,8,2,2,0,Watch
2023-10-12,None,0,121,85,15,11,10,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,7,31,15,1,1,41,11,7,10,12,8,32,17,6,2,1,0,Watch
2023-10-13,Mass_Casualty,3,165,90,15,5,55,17,2,1,4,1,1,2,6,1,1,2,3,10,11,7,23,3,7,32,20,3,2,45,10,9,24,10,9,35,24,9,2,1,0,Watch
2023-10-14,Mass_Casualty,3,173,84,16,6,67,18,2,1,4,1,1,2,7,1,1,2,3,10,13,7,28,3,8,33,22,4,3,45,11,7,32,10,8,35,25,10,2,2,0,Watch
2023-10-15,None,0,96,67,12,5,12,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,10,3,6,25,12,1,1,31,10,8,12,11,4,23,12,7,2,2,0,Watch
2023-10-16,None,0,139,102,15,4,18,8,2,1,1,1,1,2,5,1,1,2,1,5,5,3,12,3,7,33,15,2,1,44,11,8,13,12,8,33,19,14,2,0,0,Normal
2023-10-17,None,0,121,90,15,8,8,5,2,1,1,1,1,2,5,1,1,2,1,3,3,2,10,3,7,32,15,1,1,48,12,7,12,11,6,31,12,9,2,3,0,High
2023-10-18,None,0,138,101,20,6,11,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,12,4,9,41,17,1,1,38,10,9,12,13,9,51,19,10,2,0,0,Normal
2023-10-19,None,0,111,84,13,9,5,5,2,1,1,1,1,2,4,1,1,1,1,3,2,2,9,3,6,28,13,1,1,45,14,5,7,11,5,37,17,9,2,2,0,Watch
2023-10-20,None,0,114,87,16,4,7,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,9,3,8,33,15,1,1,40,11,7,11,11,7,40,12,7,2,2,0,Watch
2023-10-21,None,0,106,78,15,4,9,7,2,1,1,1,1,2,4,1,1,1,1,4,3,3,9,3,7,31,14,1,1,42,11,7,10,11,7,37,16,11,2,0,0,Normal
2023-10-22,None,0,93,69,12,2,10,5,2,1,1,1,1,2,4,1,1,1,1,3,3,2,8,3,6,25,12,1,1,44,11,11,9,11,5,22,12,9,2,2,0,Watch
2023-10-23,None,0,117,92,16,6,3,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,8,3,8,34,15,1,1,39,10,6,7,11,10,46,21,6,2,1,0,Watch
2023-10-24,None,0,115,85,15,8,7,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,10,3,7,31,15,1,1,42,12,7,12,11,8,33,14,9,2,1,0,Watch
2023-10-25,None,0,132,98,16,5,13,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,11,3,8,34,15,1,1,42,10,7,13,11,9,34,17,11,2,0,0,Normal
2023-10-26,None,0,117,81,19,11,6,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,12,4,9,37,17,1,1,42,8,7,10,12,7,44,18,8,2,2,0,Watch
2023-10-27,None,0,118,85,17,6,10,8,2,1,1,1,1,2,5,1,1,1,1,5,4,3,11,4,8,34,16,1,1,40,6,6,14,13,7,47,21,7,2,1,0,Watch
2023-10-28,None,0,102,77,12,6,7,5,2,1,1,1,1,2,4,1,1,1,1,3,3,2,8,3,6,26,12,1,1,38,13,8,9,11,5,29,11,13,1,2,0,Watch
2023-10-29,None,0,114,75,12,7,20,9,2,1,2,1,1,2,5,1,1,1,1,5,5,3,12,3,6,26,13,2,1,40,8,5,13,11,8,35,16,9,2,0,0,Normal
2023-10-30,None,0,134,99,10,7,18,8,2,1,1,1,1,2,5,1,1,2,1,5,5,3,11,2,5,25,12,1,1,48,14,6,10,9,6,33,15,9,2,1,0,Watch
2023-10-31,None,0,119,91,13,8,7,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,9,3,6,29,14,1,1,37,7,8,9,11,5,33,11,9,2,2,0,Watch
2023-11-01,None,0,131,99,15,4,13,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,7,33,15,1,1,37,12,6,10,11,6,45,12,9,2,3,0,High
2023-11-02,None,0,116,84,19,10,3,6,2,1,1,1,1,2,5,1,1,1,1,4,2,3,11,4,9,37,17,1,1,38,11,8,13,13,8,34,23,10,2,2,0,Watch
2023-11-03,None,0,113,86,16,6,5,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,9,3,8,33,15,1,1,38,11,8,9,12,7,39,14,9,2,2,0,Watch
2023-11-04,None,0,111,77,17,5,12,8,2,1,1,1,1,2,4,1,1,1,1,5,4,3,11,4,8,34,15,1,1,40,9,8,14,12,9,31,18,10,2,1,0,Watch
2023-11-05,None,0,104,72,15,4,13,5,2,1,1,1,1,2,4,1,1,1,1,3,3,2,11,3,7,30,14,1,1,51,15,4,13,11,5,36,19,11,2,1,0,Watch
2023-11-06,None,0,130,98,18,8,6,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,4,9,37,16,1,1,38,13,7,10,11,8,45,16,6,2,2,0,Watch
2023-11-07,None,0,134,92,18,8,16,9,2,1,1,1,1,2,5,1,1,2,1,5,5,3,14,4,9,37,16,2,1,34,16,8,16,12,8,43,20,7,2,1,0,Watch
2023-11-08,None,0,129,96,15,6,12,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,7,33,15,1,1,49,11,8,10,10,8,39,20,7,1,1,0,Watch
2023-11-09,None,0,122,87,17,11,7,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,35,16,1,1,45,11,7,13,12,7,33,16,10,2,2,0,Watch
2023-11-10,None,0,105,78,14,5,8,6,2,1,1,1,1,2,4,1,1,1,1,4,3,2,9,3,7,29,13,1,1,40,10,8,10,11,8,30,13,8,2,0,0,Normal
2023-11-11,None,0,114,77,18,8,11,7,2,1,1,1,1,2,5,1,1,1,1,4,4,3,12,4,9,35,16,1,1,45,10,6,14,11,9,42,21,10,2,0,0,Normal
2023-11-12,None,0,99,68,15,5,11,7,2,1,1,1,1,2,4,1,1,1,1,4,4,3,10,3,7,30,14,1,1,40,11,8,8,11,6,30,11,9,2,3,0,High
2023-11-13,None,0,123,89,21,5,8,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,10,41,18,1,1,51,9,7,13,11,13,45,19,9,2,0,0,Normal
2023-11-14,None,0,125,92,14,11,8,8,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,3,7,31,14,1,1,45,13,8,11,12,8,41,13,12,2,1,0,Watch
2023-11-15,None,0,126,98,12,6,10,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,9,3,6,28,13,1,1,38,10,8,8,12,6,33,12,8,2,2,0,Watch
2023-11-16,None,0,128,92,12,15,9,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,6,28,13,1,1,39,8,6,11,11,6,31,10,9,2,1,0,Watch
2023-11-17,None,0,114,81,20,6,7,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,11,4,9,39,17,1,1,40,12,7,12,11,6,41,22,9,2,1,0,Watch
2023-11-18,None,0,108,75,17,5,11,7,2,1,1,1,1,2,4,1,1,1,1,4,4,3,11,4,8,33,15,1,1,44,11,7,10,12,7,31,19,9,1,3,0,High
2023-11-19,None,0,99,63,19,6,11,7,2,1,1,1,1,2,4,1,1,1,1,4,4,3,12,4,9,35,16,1,1,44,11,4,15,11,10,34,13,10,2,2,0,Watch
2023-11-20,None,0,124,94,17,6,7,6,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,4,8,35,16,1,1,44,10,8,13,13,9,47,21,10,2,0,0,Normal
2023-11-21,None,0,122,90,16,10,6,7,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,3,8,33,15,1,1,42,13,8,11,12,7,44,12,8,2,2,0,Watch
2023-11-22,None,0,137,97,22,5,13,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,13,4,10,43,18,2,1,47,12,8,16,12,12,50,21,8,2,0,0,Normal
2023-11-23,None,0,132,88,19,11,14,8,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,4,9,38,17,2,1,46,8,8,14,11,10,45,21,10,2,0,0,Normal
2023-11-24,None,0,120,89,18,7,6,5,2,1,1,1,1,2,5,1,1,1,1,3,2,2,10,4,9,36,16,1,1,37,9,11,11,11,11,40,12,9,1,1,0,Watch
2023-11-25,None,0,102,73,12,7,10,8,2,1,1,1,1,2,4,1,1,1,1,5,4,3,9,3,6,26,12,1,1,36,11,8,7,11,6,35,16,8,2,1,0,Watch
2023-11-26,None,0,102,66,18,7,11,6,2,1,1,1,1,2,4,1,1,1,1,4,3,3,12,4,9,34,15,1,1,37,10,5,10,13,6,37,13,9,1,3,0,High
2023-11-27,None,0,120,92,15,7,6,6,2,1,1,1,1,2,5,1,1,1,1,4,3,2,9,3,7,32,15,1,1,43,9,8,9,12,8,37,16,9,2,0,0,Normal
2023-11-28,None,0,119,88,14,10,7,7,2,1,1,1,1,2,5,1,1,1,1,4,3,3,10,3,7,30,14,1,1,41,12,7,12,12,8,39,20,10,2,0,0,Normal
2023-11-29,None,0,132,98,17,5,12,7,2,1,1,1,1,2,5,1,1,2,1,4,4,3,11,4,8,36,16,1,1,39,12,8,11,11,10,38,18,5,3,0,0,Normal
