date,day_of_week,day_of_week_num,week_of_year,month,season,is_weekend,public_holiday,festival_flag,weekly_market_day,vaccination_camp_flag,maternal_clinic_day,local_event_intensity,rainfall_mm,temperature_max_c,temperature_min_c,humidity_pct,outbreak_type,outbreak_severity_0_5,surveillance_alert,affected_villages,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,total_patient_arrivals,patients_lag_1,patients_lag_2,patients_lag_7,rolling_mean_7,rolling_std_7,patients_lag_14,rolling_mean_14,emergency_scenario_type,emergency_scenario_severity_0_5,vector_borne_cases,respiratory_cases,gastrointestinal_cases,other_fever_cases,severe_respiratory_cases,pediatric_cases,antenatal_cases,obstetric_emergency_cases,immunization_visits,oxygen_support_cases,required_oxygen_cylinders,available_oxygen_cylinders,oxygen_shortage_units,oxygen_shortage_flag,total_general_beds,occupied_general_beds,expected_general_discharges,out_of_service_general_beds,available_general_beds,projected_general_occupancy,overflow_general_patients,required_general_beds,total_emergency_beds,occupied_emergency_beds,expected_emergency_discharges,out_of_service_emergency_beds,available_emergency_beds,projected_emergency_occupancy,overflow_emergency_patients,required_emergency_beds,total_isolation_beds,occupied_isolation_beds,expected_isolation_discharges,out_of_service_isolation_beds,available_isolation_beds,projected_isolation_occupancy,overflow_isolation_patients,required_isolation_beds,overflow_patients,opening_stock_iv_fluids,received_iv_fluids,used_iv_fluids,expired_iv_fluids,closing_stock_iv_fluids,required_iv_fluids,iv_fluids_shortage_units,iv_fluids_reorder_flag,opening_stock_ors,received_ors,used_ors,expired_ors,closing_stock_ors,required_ors,ors_shortage_units,ors_reorder_flag,opening_stock_diagnostic_test_kits,received_diagnostic_test_kits,used_diagnostic_test_kits,expired_diagnostic_test_kits,closing_stock_diagnostic_test_kits,required_diagnostic_test_kits,diagnostic_test_kits_shortage_units,diagnostic_test_kits_reorder_flag,opening_stock_antipyretics,received_antipyretics,used_antipyretics,expired_antipyretics,closing_stock_antipyretics,required_antipyretics,antipyretics_shortage_units,antipyretics_reorder_flag,opening_stock_ppe_kits,received_ppe_kits,used_ppe_kits,expired_ppe_kits,closing_stock_ppe_kits,required_ppe_kits,ppe_kits_shortage_units,ppe_kits_reorder_flag,minimum_obgyn_coverage,required_obgyn_duty_hours,obgyn_on_call_required,obgyn_shortage_flag,minimum_pediatrician_coverage,required_pediatrician_duty_hours,pediatrician_on_call_required,pediatrician_shortage_flag,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_ambulances,available_ambulances,ambulance_shortage_units,ambulance_shortage_flag,resource_shortage_count,emergency_risk_level
2023-01-06,Friday,5,1,1,Winter,0,0,0,0,0,0,0,0.0,21.9,15.3,63.4,,0,0,0,86,19,6,7,7,118,113.0,132.0,115.0,118.0,7.71,112.0,118.64,None,0,10,7,1,1,0,3,2,0,1,1,3,4,0,0,28,9,2,2,17,9,0,9,10,2,0,0,8,2,0,2,28,10,2,1,17,10,0,10,0,167,0,12,0,155,12,0,0,275,0,3,1,271,3,0,0,286,0,13,0,273,13,0,0,510,0,22,1,487,22,0,0,520,0,4,1,515,4,0,0,2,8,0,0,1,8,0,0,2,1,1,1,1,2,5,1,1,1,1,1,3,0,0,0,Normal
2023-01-07,Saturday,6,1,1,Winter,1,0,0,0,0,0,0,0.0,22.5,12.8,59.9,,0,0,0,78,21,5,12,8,116,118.0,113.0,110.0,118.43,7.61,115.0,119.07,None,0,10,8,3,0,1,5,0,0,0,2,4,4,0,0,28,10,3,0,18,10,0,10,10,1,2,2,7,1,0,1,28,10,3,0,18,10,0,10,0,455,300,14,1,440,14,0,0,271,0,5,1,265,5,0,0,273,0,13,0,260,13,0,0,487,0,23,1,463,23,0,0,515,0,11,1,503,11,0,0,2,8,0,0,1,8,1,0,2,1,1,1,1,2,5,1,1,1,1,1,3,0,0,0,Normal
2023-01-08,Sunday,7,1,1,Winter,1,0,0,0,1,0,0,0.0,21.2,10.1,56.6,,0,0,0,79,19,9,13,9,120,116.0,118.0,110.0,119.29,6.92,108.0,119.14,None,0,7,5,6,1,0,2,2,0,5,1,3,8,0,0,28,12,2,2,14,12,0,12,10,3,1,0,7,3,0,3,28,10,2,1,17,10,0,10,0,440,0,15,1,424,15,0,0,265,0,7,1,257,7,0,0,260,0,12,0,248,12,0,0,463,0,22,1,440,22,0,0,503,0,6,0,497,6,0,0,2,8,0,0,1,8,0,0,2,1,2,1,1,2,6,1,1,1,1,1,2,0,0,0,Normal
2023-01-09,Monday,1,2,1,Winter,0,0,0,0,0,0,0,0.0,21.0,13.1,51.0,,0,0,0,94,12,6,4,4,116,120.0,116.0,121.0,120.71,5.8,118.0,120.0,None,0,5,4,1,2,2,4,1,0,1,2,4,5,0,0,28,15,1,0,13,15,0,15,10,1,2,1,8,1,0,1,28,9,1,1,18,9,0,9,0,424,0,7,1,416,7,0,0,257,0,2,1,254,2,0,0,248,0,10,0,238,10,0,0,440,0,17,1,422,17,0,0,497,0,4,0,493,4,0,0,2,8,0,0,1,8,1,0,2,1,1,1,1,2,6,1,1,1,1,1,3,0,0,0,Normal
2023-01-10,Tuesday,2,2,1,Winter,0,0,0,0,0,1,0,0.7,23.1,15.4,51.1,,0,0,0,92,19,13,7,6,131,116.0,120.0,125.0,120.0,6.02,125.0,119.86,None,0,8,4,4,3,1,8,5,0,0,2,4,4,0,0,28,14,3,2,12,14,0,14,10,0,1,2,8,0,0,0,28,13,0,1,14,13,0,13,0,416,0,11,1,404,11,0,0,254,0,6,0,248,6,0,0,238,0,13,0,225,13,0,0,422,0,23,1,398,23,0,1,493,0,11,0,482,11,0,0,2,16,1,1,1,20,1,1,2,1,1,2,2,2,6,2,1,1,1,1,4,0,0,2,Watch
2023-01-11,Wednesday,3,2,1,Winter,0,0,0,1,0,0,1,0.0,21.2,13.3,55.4,,0,0,0,98,17,5,14,9,134,131.0,116.0,132.0,120.86,7.02,129.0,120.29,None,0,4,7,5,1,0,4,1,0,0,1,3,6,0,0,28,14,4,2,12,14,0,14,10,2,0,0,8,2,0,2,28,13,3,0,15,13,0,13,0,404,0,15,1,388,15,0,0,248,0,6,0,242,6,0,0,225,0,12,0,213,12,0,0,398,0,21,1,376,21,0,0,482,0,10,0,472,10,0,0,2,8,0,0,1,8,1,0,3,1,2,1,1,2,6,1,1,1,2,2,2,0,0,0,Normal
2023-01-12,Thursday,4,2,1,Winter,0,0,0,0,0,1,0,0.0,23.8,14.2,59.8,,0,0,0,82,19,11,8,8,120,134.0,131.0,113.0,121.14,7.49,128.0,120.64,None,0,7,8,2,2,0,4,7,0,0,1,3,5,0,0,28,11,7,1,16,11,0,11,10,0,2,1,9,0,0,0,28,16,1,0,12,16,0,16,0,388,0,13,1,374,13,0,0,242,0,4,0,238,4,0,0,213,0,12,0,201,12,0,1,376,0,22,1,353,22,0,0,472,0,12,0,460,12,0,0,2,8,1,0,1,8,1,0,2,1,1,1,1,2,6,2,1,1,1,1,2,0,0,0,Normal
2023-01-13,Friday,5,2,1,Winter,0,0,0,0,0,0,0,0.0,19.6,11.2,58.7,,0,0,0,87,18,8,10,8,123,120.0,134.0,118.0,122.14,6.77,115.0,120.07,None,0,3,9,4,2,0,8,0,0,0,2,4,8,0,0,28,11,2,2,15,11,0,11,10,4,0,0,6,4,0,4,28,16,2,0,12,16,0,16,0,374,0,13,1,360,13,0,0,238,0,5,0,233,5,0,0,201,0,11,0,190,11,0,0,353,0,21,1,331,21,0,0,460,0,8,0,452,8,0,0,2,8,0,0,1,20,1,1,2,1,1,2,1,2,6,1,1,1,1,1,4,0,0,1,Watch
2023-01-14,Saturday,6,2,1,Winter,1,0,0,0,0,0,0,0.0,22.9,14.4,62.3,Respiratory,4,1,7,100,47,5,11,9,163,123.0,120.0,116.0,122.86,6.56,110.0,120.64,None,0,7,27,10,3,15,4,0,0,1,15,14,8,6,1,28,12,3,0,16,12,0,12,10,6,0,2,2,6,0,6,28,14,5,1,13,14,0,14,0,360,0,21,1,338,21,0,0,233,0,14,0,219,14,0,0,190,0,23,0,167,23,0,0,331,0,46,1,284,46,0,0,452,0,36,0,416,36,0,0,2,8,0,0,1,8,1,0,3,2,1,1,1,3,6,1,2,2,1,1,4,0,0,1,High
2023-01-15,Sunday,7,2,1,Winter,1,0,0,0,0,0,0,0.2,23.6,15.5,57.6,Respiratory,4,1,4,94,46,8,10,10,158,163.0,123.0,120.0,129.57,14.88,110.0,124.43,None,0,9,24,8,5,11,3,3,0,2,12,12,8,4,1,28,13,4,1,14,13,0,13,10,5,3,1,4,5,0,5,28,13,4,2,13,13,0,13,0,338,0,21,1,316,21,0,0,219,0,12,0,207,12,0,0,167,0,23,0,144,23,0,0,984,700,44,2,938,44,0,0,416,0,31,0,385,31,0,0,2,8,0,0,1,8,0,0,2,2,1,1,1,2,6,1,2,2,1,1,3,0,0,1,High
2023-01-16,Monday,1,3,1,Winter,0,0,0,0,0,0,0,0.0,22.4,16.1,59.2,Respiratory,4,1,6,113,45,6,6,9,170,158.0,163.0,116.0,135.0,17.15,121.0,127.86,None,0,7,29,6,3,11,0,3,1,2,12,12,5,7,1,28,13,4,3,12,13,0,13,10,5,2,2,3,5,0,5,28,14,2,0,14,14,0,14,0,316,0,19,1,296,19,0,0,207,0,10,0,197,10,0,0,144,0,23,0,121,23,0,0,938,0,45,2,891,45,0,0,385,0,33,0,352,33,0,0,2,12,1,0,1,8,0,0,3,2,1,1,1,3,6,1,2,2,1,1,3,0,0,1,High
2023-01-17,Tuesday,2,3,1,Winter,0,0,0,0,0,1,0,0.0,23.7,15.3,56.8,Respiratory,4,1,6,116,47,12,8,11,183,170.0,158.0,131.0,142.71,18.93,125.0,131.36,None,0,7,33,2,5,11,7,4,0,1,13,13,8,5,1,28,13,4,2,13,13,0,13,10,6,1,0,4,6,0,6,28,18,1,2,8,18,0,18,0,296,0,21,1,274,21,0,0,197,0,6,0,191,6,0,0,121,0,24,0,97,24,0,0,891,0,47,2,842,47,0,0,352,0,39,0,313,39,0,0,2,8,1,0,1,20,1,1,3,2,1,2,1,3,7,2,2,2,1,1,4,0,0,2,High
2023-01-18,Wednesday,3,3,1,Winter,0,0,0,1,0,0,1,0.0,23.7,15.4,56.2,Respiratory,4,1,5,119,48,7,13,11,187,183.0,170.0,134.0,150.14,22.7,132.0,135.5,None,0,10,26,6,6,13,3,3,0,1,13,13,5,8,1,28,14,3,0,14,14,0,14,10,6,4,2,2,6,0,6,28,18,3,0,10,18,0,18,0,274,0,22,1,251,22,0,0,191,0,10,0,181,10,0,0,377,280,25,0,352,25,0,0,842,0,48,2,792,48,0,0,313,0,33,0,280,33,0,0,2,8,0,0,1,8,0,0,3,2,2,1,1,3,7,1,2,2,1,1,3,0,0,1,High
2023-01-19,Thursday,4,3,1,Winter,0,0,0,0,0,1,0,0.0,25.7,18.5,54.4,Respiratory,4,1,7,107,44,12,5,8,168,187.0,183.0,120.0,157.71,24.79,113.0,139.43,None,0,7,21,10,6,7,6,5,0,1,8,9,5,4,1,28,14,5,1,13,14,0,14,10,3,3,1,6,3,0,3,28,18,3,1,9,18,0,18,0,251,0,19,0,232,19,0,0,181,0,13,0,168,13,0,0,352,0,22,0,330,22,0,0,792,0,44,1,747,44,0,0,280,0,26,0,254,26,0,0,2,8,1,0,1,20,1,1,3,2,1,2,1,3,6,2,2,2,1,1,4,0,0,2,High
2023-01-20,Friday,5,3,1,Winter,0,0,0,0,0,0,0,0.0,23.6,18.2,52.4,Respiratory,4,1,6,107,49,7,3,9,166,168.0,187.0,123.0,164.57,19.49,118.0,143.36,None,0,4,33,7,5,15,5,1,0,1,16,15,8,7,1,28,12,3,0,16,12,0,12,10,4,0,0,6,4,0,4,28,23,2,1,4,23,0,23,0,232,0,20,0,212,20,0,0,168,0,11,0,157,11,0,0,330,0,23,0,307,23,0,0,747,0,48,1,698,48,0,0,254,0,46,0,208,46,0,1,2,8,0,0,1,8,1,0,3,2,1,1,1,3,7,1,2,2,1,1,3,0,0,1,High
2023-01-21,Saturday,6,3,1,Winter,1,0,0,0,0,0,0,0.0,25.8,17.2,51.0,Respiratory,4,1,7,96,47,8,10,10,161,166.0,168.0,163.0,170.71,9.76,116.0,146.79,None,0,6,37,2,2,17,4,2,0,2,18,17,7,10,1,28,10,5,2,16,10,0,10,10,5,1,1,4,5,0,5,28,25,3,2,1,25,0,25,0,212,0,20,0,192,20,0,1,157,0,6,0,151,6,0,0,307,0,22,0,285,22,0,0,698,0,45,1,652,45,0,0,208,0,46,0,162,46,0,0,2,8,0,0,1,8,1,0,2,2,1,1,1,3,7,1,2,2,1,1,4,0,0,1,High
2023-01-22,Sunday,7,3,1,Winter,1,0,0,0,0,0,0,0.7,24.7,16.5,55.1,Respiratory,4,1,6,94,47,7,10,10,158,161.0,166.0,158.0,170.43,10.01,120.0,150.0,None,0,5,34,7,1,12,4,0,0,3,14,14,4,10,1,28,12,4,0,16,12,0,12,10,3,2,0,7,3,0,3,28,23,6,1,4,23,0,23,0,192,0,21,0,171,21,0,0,151,0,11,0,140,11,0,0,285,0,22,0,263,22,0,0,652,0,45,1,606,45,0,0,162,0,39,0,123,39,0,0,2,8,0,0,1,8,1,0,2,2,1,1,1,2,7,1,2,2,1,1,3,0,0,1,High
2023-01-23,Monday,1,4,1,Winter,0,0,0,0,0,0,0,0.0,22.2,11.6,54.3,Respiratory,4,1,7,109,45,7,7,10,168,158.0,161.0,170.0,170.43,10.01,116.0,152.71,None,0,6,26,8,5,10,2,2,1,2,11,11,8,3,1,28,16,1,1,11,16,0,16,10,3,0,2,5,3,0,3,28,23,5,0,5,23,0,23,0,171,0,21,0,150,21,0,0,140,0,12,0,128,12,0,1,263,0,22,0,241,22,0,0,606,0,45,1,560,45,0,0,123,0,35,0,88,35,0,0,2,12,1,0,1,8,0,0,3,2,1,1,1,3,7,1,2,2,1,1,2,0,0,1,High
2023-01-24,Tuesday,2,4,1,Winter,0,0,0,0,0,1,0,0.0,22.9,15.1,61.0,Respiratory,4,1,7,111,42,11,6,10,170,168.0,158.0,183.0,170.14,10.05,131.0,156.43,None,0,7,24,7,4,8,3,5,1,2,9,10,4,6,1,28,19,3,1,8,19,0,19,10,3,1,2,5,3,0,3,28,18,8,0,10,18,0,18,0,150,0,20,0,130,20,0,0,128,0,10,0,118,10,0,0,241,0,22,0,219,22,0,0,560,0,42,1,517,42,0,0,88,0,28,0,60,28,0,0,2,12,1,0,1,8,0,0,3,2,1,1,1,3,7,2,2,1,1,1,4,0,0,1,High
2023-01-25,Wednesday,3,4,1,Winter,0,0,0,1,0,0,1,0.0,22.2,13.8,56.7,Respiratory,4,1,6,118,47,5,10,10,180,170.0,168.0,187.0,168.29,8.6,134.0,159.21,None,0,9,27,6,5,10,2,3,0,0,11,11,7,4,1,28,24,2,1,3,24,0,24,10,2,3,2,6,2,0,2,28,16,3,2,10,16,0,16,0,130,0,21,0,109,21,0,0,118,0,10,0,108,10,0,0,219,0,24,0,195,24,0,1,517,0,47,1,469,47,0,0,60,0,28,0,32,28,0,0,2,8,0,0,1,8,0,0,3,2,1,1,1,3,7,1,2,2,1,1,2,0,0,1,High
2023-01-26,Thursday,4,4,1,Winter,0,1,0,0,0,1,1,1.6,25.1,18.1,52.6,Respiratory,4,1,6,115,45,12,8,11,180,180.0,170.0,168.0,167.29,6.52,120.0,162.5,None,0,1,38,0,6,21,2,7,2,1,21,19,6,13,1,28,19,10,1,8,19,0,19,10,3,2,1,6,3,0,3,28,16,3,2,10,16,0,16,0,409,300,20,1,388,20,0,0,108,0,4,0,104,4,0,0,195,0,22,0,173,22,0,0,469,0,45,1,423,45,0,0,32,0,32,0,0,46,14,0,2,20,1,1,1,8,0,0,3,2,1,1,2,3,7,2,2,2,1,1,4,0,0,3,High
2023-01-27,Friday,5,4,1,Winter,0,0,0,0,0,0,0,0.2,25.4,15.4,54.0,Respiratory,4,1,6,107,45,8,8,11,168,180.0,180.0,166.0,169.0,7.91,123.0,166.79,None,0,8,23,5,9,10,4,3,1,0,11,11,4,7,1,28,13,9,0,15,13,0,13,10,6,1,2,2,6,0,6,28,16,4,1,11,16,0,16,0,388,0,21,1,366,21,0,0,104,0,9,0,95,9,0,0,173,0,23,0,150,23,0,0,423,0,45,1,377,45,0,1,400,400,32,0,368,32,0,0,2,12,1,0,1,8,1,0,3,2,1,1,1,3,6,1,2,2,1,1,2,0,0,1,High
2023-01-28,Saturday,6,4,1,Winter,1,0,0,0,1,0,0,0.0,23.7,15.8,51.5,Respiratory,4,1,5,104,42,10,10,11,166,168.0,180.0,161.0,169.29,7.83,163.0,170.0,None,0,2,27,7,6,13,3,3,0,4,13,13,7,6,1,28,14,3,1,13,14,0,14,10,7,1,2,1,7,0,7,28,16,5,2,10,16,0,16,0,366,0,22,1,343,22,0,0,345,250,10,1,334,10,0,0,150,0,20,0,130,20,0,0,377,0,42,1,334,42,0,0,368,0,38,0,330,38,0,0,2,8,1,0,1,8,0,0,3,2,1,1,1,3,7,1,1,1,1,1,4,0,0,1,High
2023-01-29,Sunday,7,4,1,Winter,1,0,0,0,0,0,0,0.6,22.4,13.8,57.7,Respiratory,4,1,6,90,46,7,11,9,154,166.0,168.0,158.0,170.0,7.25,158.0,170.21,None,0,8,34,3,1,14,4,1,1,1,15,14,7,7,1,28,14,6,2,12,14,0,14,10,6,2,1,3,6,0,6,28,13,5,2,13,13,0,13,0,343,0,19,1,323,19,0,0,334,0,7,1,326,7,0,0,130,0,22,0,108,22,0,0,334,0,44,1,289,44,0,0,330,0,36,0,294,36,0,0,2,12,1,0,1,8,1,0,2,2,1,1,1,2,6,1,2,2,1,1,3,0,0,1,High
2023-01-30,Monday,1,5,1,Winter,0,0,0,0,0,0,0,0.0,25.4,17.4,59.4,Respiratory,4,1,6,118,44,7,6,9,175,154.0,166.0,168.0,169.43,8.26,170.0,169.93,None,0,8,24,6,6,8,3,2,0,2,9,10,8,2,1,28,17,3,1,10,17,0,17,10,6,1,0,4,6,0,6,28,13,2,2,13,13,0,13,0,323,0,19,1,303,19,0,0,326,0,10,1,315,10,0,0,108,0,23,0,85,23,0,0,289,0,45,0,244,45,0,0,294,0,26,0,268,26,0,0,2,8,0,0,1,8,0,0,3,2,1,1,1,3,7,1,2,2,1,1,2,0,0,1,High
2023-01-31,Tuesday,2,5,1,Winter,0,0,0,0,0,1,0,0.0,23.2,15.8,52.7,Respiratory,4,1,6,109,46,14,7,10,176,175.0,154.0,170.0,170.43,8.45,183.0,170.29,None,0,5,32,2,7,14,8,6,0,0,15,14,7,7,1,28,19,4,0,9,19,0,19,10,5,2,0,5,5,0,5,28,14,2,0,14,14,0,14,0,303,0,20,1,282,20,0,0,315,0,6,1,308,6,0,0,365,280,23,0,342,23,0,0,244,0,46,0,198,46,0,0,268,0,37,0,231,37,0,0,2,16,1,1,1,20,1,1,3,2,1,2,2,3,7,2,2,2,1,1,2,0,0,3,High
2023-02-01,Wednesday,3,5,2,Winter,0,0,0,1,0,0,1,0.0,25.2,18.3,44.4,Respiratory,4,1,7,121,41,7,14,12,183,176.0,175.0,180.0,171.29,8.66,187.0,169.79,None,0,5,27,5,4,11,4,1,0,2,12,12,7,5,1,28,22,2,0,6,22,0,22,10,2,5,1,7,2,0,2,28,18,1,1,9,18,0,18,0,282,0,22,1,259,22,0,0,308,0,9,1,298,9,0,0,342,0,21,0,321,21,0,0,898,700,42,2,854,42,0,0,231,0,36,0,195,36,0,1,2,8,0,0,1,8,1,0,3,2,2,1,1,3,7,1,2,1,2,2,2,0,0,1,High
2023-02-02,Thursday,4,5,2,Winter,0,0,0,0,0,1,0,0.0,23.8,14.6,45.2,Respiratory,4,1,5,107,47,13,6,11,173,183.0,176.0,180.0,171.71,9.15,168.0,169.5,None,0,6,30,6,5,10,4,8,0,1,12,12,8,4,1,28,22,7,0,6,22,0,22,10,0,2,1,9,0,0,0,28,19,3,1,8,19,0,19,0,259,0,22,0,237,22,0,0,298,0,10,1,287,10,0,0,321,0,23,0,298,23,0,0,854,0,46,2,806,46,0,0,195,0,35,0,160,35,0,0,2,16,1,1,1,8,1,0,3,2,1,1,2,3,7,2,2,2,1,1,3,0,0,2,High
2023-02-03,Friday,5,5,2,Winter,0,0,0,0,0,0,0,3.3,27.4,17.5,51.7,Respiratory,4,1,6,111,48,6,8,10,173,173.0,183.0,168.0,170.71,8.55,166.0,169.86,None,0,9,25,5,9,9,6,0,0,0,10,10,8,2,1,28,17,8,0,11,17,0,17,10,2,0,1,7,2,0,2,28,22,2,1,5,22,0,22,0,237,0,21,0,216,21,0,0,287,0,9,1,277,9,0,0,298,0,24,0,274,24,0,0,806,0,47,2,757,47,0,0,160,0,34,0,126,34,0,0,2,8,0,0,1,20,1,1,3,2,1,2,1,3,7,1,2,2,1,1,2,0,0,2,High
2023-02-04,Saturday,6,5,2,Winter,1,0,0,0,0,0,0,0.0,23.9,15.6,49.9,Respiratory,4,1,7,100,45,7,8,9,160,173.0,173.0,166.0,171.43,8.5,161.0,170.36,None,0,7,28,4,6,12,3,0,0,4,13,13,6,7,1,28,14,7,0,14,14,0,14,10,3,1,2,5,3,0,3,28,24,1,1,3,24,0,24,0,216,0,19,0,197,19,0,1,277,0,8,1,268,8,0,0,274,0,22,0,252,22,0,0,757,0,44,1,712,44,0,0,126,0,34,0,92,34,0,0,2,8,0,0,1,8,0,0,3,2,1,1,1,3,7,1,2,2,1,1,4,0,0,1,High
2023-02-05,Sunday,7,5,2,Winter,1,0,0,0,0,0,0,0.0,27.0,21.1,51.5,Respiratory,4,1,5,91,42,9,10,9,152,160.0,173.0,154.0,170.57,9.27,158.0,170.29,None,0,8,25,4,5,12,4,1,2,2,12,12,4,8,1,28,17,3,2,9,17,0,17,10,2,2,0,8,2,0,2,28,20,6,2,6,20,0,20,0,197,0,18,0,179,18,0,0,268,0,8,1,259,8,0,0,252,0,21,0,231,21,0,0,712,0,41,1,670,41,0,0,92,0,30,0,62,30,0,0,2,20,1,1,1,8,1,0,2,2,1,1,2,2,7,1,2,1,1,1,4,0,0,2,High
2023-02-06,Monday,1,6,2,Winter,0,0,0,0,0,0,0,0.0,27.5,20.4,54.0,Respiratory,4,1,5,114,47,9,6,9,176,152.0,160.0,175.0,170.29,9.79,168.0,169.86,None,0,8,28,5,6,9,3,3,2,1,11,11,5,6,1,28,18,3,2,8,18,0,18,10,2,1,0,8,2,0,2,28,18,6,1,9,18,0,18,0,179,0,19,0,160,19,0,0,259,0,9,0,250,9,0,0,231,0,24,0,207,24,0,0,670,0,47,1,622,47,0,0,62,0,33,0,29,33,0,0,2,20,1,1,1,8,0,0,3,2,1,1,2,3,7,1,2,2,1,1,2,0,0,2,High
2023-02-07,Tuesday,2,6,2,Winter,0,0,0,0,0,1,0,0.2,24.7,16.0,50.1,Respiratory,4,1,6,118,45,13,5,12,181,176.0,152.0,176.0,170.43,9.87,170.0,170.43,None,0,4,30,5,6,15,6,4,0,3,15,14,7,7,1,28,20,2,2,6,20,0,20,10,5,0,1,4,5,0,5,28,20,3,1,7,20,0,20,0,160,0,23,0,137,23,0,0,250,0,9,0,241,9,0,0,207,0,22,0,185,22,0,1,622,0,45,1,576,45,0,0,29,0,29,0,0,41,12,0,2,16,1,1,1,20,1,1,3,2,1,2,2,3,7,2,2,2,1,1,2,0,0,4,High
2023-02-08,Wednesday,3,6,2,Winter,0,0,0,1,0,0,1,0.0,24.4,15.1,46.5,Respiratory,4,1,7,126,45,8,11,10,190,181.0,176.0,183.0,171.14,10.41,180.0,171.21,None,0,1,29,7,8,11,2,3,1,2,12,12,4,8,1,28,15,9,2,11,15,0,15,10,4,2,2,4,4,0,4,28,22,3,2,4,22,0,22,0,137,0,21,0,116,21,0,0,241,0,11,0,230,11,0,0,185,0,22,0,163,22,0,0,576,0,46,1,529,46,0,0,400,400,37,0,363,37,0,0,2,12,1,0,1,8,0,0,3,2,1,1,1,3,7,1,2,2,1,1,2,0,0,1,High
2023-02-09,Thursday,4,6,2,Winter,0,0,0,0,0,1,0,0.0,26.0,15.9,58.6,Respiratory,4,1,6,114,48,13,9,11,184,190.0,181.0,173.0,172.14,11.75,180.0,171.93,None,0,4,30,6,8,10,3,8,0,2,12,12,4,8,1,28,19,1,2,7,19,0,19,10,5,0,2,3,5,0,5,28,23,4,2,3,23,0,23,0,416,300,22,1,393,22,0,0,230,0,10,0,220,10,0,0,163,0,23,0,140,23,0,0,529,0,48,1,480,48,0,0,363,0,37,0,326,37,0,0,2,16,1,1,1,8,0,0,3,2,1,1,2,3,7,2,2,2,1,1,4,0,0,2,High
2023-02-10,Friday,5,6,2,Winter,0,0,0,0,0,0,0,0.0,24.1,14.5,37.2,Respiratory,4,1,7,109,43,8,7,10,167,184.0,190.0,173.0,173.71,12.48,168.0,172.21,None,0,8,27,3,5,9,4,2,0,2,11,11,5,6,1,28,20,4,0,8,20,0,20,10,5,2,2,3,5,0,5,28,21,5,1,6,21,0,21,0,393,0,19,1,373,19,0,0,220,0,7,0,213,7,0,0,140,0,22,0,118,22,0,0,480,0,43,1,436,43,0,0,326,0,31,0,295,31,0,0,2,8,0,0,1,8,1,0,3,2,1,1,1,3,7,1,2,1,1,1,4,0,0,1,High
2023-02-11,Saturday,6,6,2,Winter,1,0,0,0,0,0,0,0.0,23.9,14.1,54.9,Respiratory,4,1,7,102,46,9,11,12,168,167.0,184.0,160.0,172.86,12.7,166.0,172.14,None,0,6,29,11,0,14,2,2,2,3,14,14,8,6,1,28,20,7,0,8,20,0,20,10,2,4,1,7,2,0,2,28,20,5,1,7,20,0,20,0,373,0,25,1,347,25,0,0,213,0,14,0,199,14,0,0,118,0,22,0,96,22,0,0,436,0,45,1,390,45,0,1,295,0,38,0,257,38,0,0,2,20,1,1,1,8,0,0,3,2,1,1,2,3,7,1,2,2,1,1,4,0,0,2,High
2023-02-12,Sunday,7,6,2,Winter,1,0,0,0,0,0,0,0.0,26.3,19.1,53.5,Respiratory,4,1,7,101,47,7,11,10,166,168.0,167.0,152.0,174.0,11.82,154.0,172.29,None,0,8,27,6,6,10,2,3,0,2,11,11,5,6,1,28,22,5,2,4,22,0,22,10,2,0,1,7,2,0,2,28,20,3,1,7,20,0,20,0,347,0,21,1,325,21,0,0,199,0,10,0,189,10,0,0,96,0,23,0,73,23,0,0,390,0,46,1,343,46,0,0,257,0,32,0,225,32,0,1,2,8,0,0,1,8,0,0,3,2,1,1,1,3,7,1,2,2,1,1,2,0,0,1,High
2023-02-13,Monday,1,7,2,Winter,0,0,0,0,0,0,0,0.0,24.0,16.4,54.4,Respiratory,4,1,6,112,47,8,8,10,175,166.0,168.0,176.0,176.0,8.7,175.0,173.14,None,0,7,27,6,7,11,4,2,1,1,12,12,8,4,1,28,25,2,2,1,25,0,25,10,2,0,1,7,2,0,2,28,22,3,0,6,22,0,22,0,325,0,21,1,303,21,0,0,189,0,10,0,179,10,0,0,353,280,23,0,330,23,0,0,343,0,47,1,295,47,0,0,225,0,36,0,189,36,0,0,2,12,1,0,1,8,1,0,3,2,1,1,1,3,8,1,2,2,1,1,3,0,0,1,High
2023-02-14,Tuesday,2,7,2,Winter,0,0,0,0,0,1,0,0.0,27.3,18.1,43.1,Respiratory,4,1,8,115,45,13,8,11,181,175.0,166.0,181.0,175.86,8.71,176.0,173.14,None,0,5,25,7,8,8,6,6,0,1,10,10,8,2,1,28,26,6,2,0,26,0,26,10,2,2,0,8,2,0,2,28,17,7,2,9,17,0,17,0,303,0,22,1,280,22,0,0,179,0,11,0,168,11,0,0,330,0,22,0,308,22,0,0,295,0,45,0,250,45,0,0,189,0,27,0,162,27,0,0,2,16,1,1,1,20,1,1,3,2,1,2,2,3,7,2,2,2,1,1,2,0,0,3,High
