date,day_of_week,day_of_week_num,week_of_year,month,season,is_weekend,public_holiday,festival_flag,weekly_market_day,vaccination_camp_flag,maternal_clinic_day,local_event_intensity,rainfall_mm,temperature_max_c,temperature_min_c,humidity_pct,outbreak_type,outbreak_severity_0_5,surveillance_alert,affected_villages,general_opd_arrivals,fever_infectious_arrivals,maternal_child_arrivals,trauma_emergency_arrivals,expected_admissions,total_patient_arrivals,patients_lag_1,patients_lag_2,patients_lag_7,rolling_mean_7,rolling_std_7,patients_lag_14,rolling_mean_14,required_general_doctors,required_physicians,required_emergency_doctors,required_pediatricians,required_obgyn_doctors,required_senior_nursing_officers,required_nursing_officers,required_anm_staff,required_lab_technicians,required_pharmacists,required_ambulance_crew,required_general_beds,required_emergency_beds,required_isolation_beds,required_iv_fluid_units,required_ors_units,required_diagnostic_test_kits,required_antipyretic_units,required_ppe_kits,required_oxygen_cylinders,required_ambulances,available_general_beds,available_emergency_beds,available_isolation_beds,stock_iv_fluid_units,stock_ors_units,stock_diagnostic_test_kits,stock_antipyretic_units,stock_ppe_kits,available_oxygen_cylinders,available_ambulances,resource_shortage_count,overflow_patients,emergency_risk_level
2023-03-02,Thursday,4,9,3,Summer,0,0,0,0,0,1,0,0.0,26.8,21.1,50.1,,0,0,0,96,18,12,11,8,137,134.0,131.0,128.0,127.57,5.26,129.0,128.64,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,37,16,1,1,38,10,6,12,11,11,38,13,8,2,2,0,Watch
2023-03-03,Friday,5,9,3,Summer,0,0,0,0,0,0,0,0.0,25.8,19.0,53.9,,0,0,0,87,20,9,7,7,123,137.0,134.0,133.0,128.86,6.22,128.0,129.21,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,39,17,1,1,41,7,11,13,13,11,47,22,9,2,0,0,Normal
2023-03-04,Saturday,6,9,3,Summer,1,0,1,0,0,0,3,0.5,26.1,18.0,60.2,,0,0,0,88,18,9,22,10,137,123.0,137.0,118.0,127.43,6.25,120.0,128.86,2,1,2,1,1,2,5,1,1,2,1,6,6,3,16,4,9,36,16,2,1,50,12,9,14,11,11,32,19,7,2,2,0,Watch
2023-03-05,Sunday,7,9,3,Summer,1,0,0,0,0,0,0,0.0,27.9,19.9,47.8,,0,0,0,79,18,8,12,7,117,137.0,123.0,124.0,130.14,5.67,115.0,130.07,2,1,1,1,1,2,5,1,1,1,1,4,4,3,12,4,9,35,16,1,1,42,11,10,11,12,10,47,19,9,2,1,0,Watch
2023-03-06,Monday,1,10,3,Summer,0,0,0,0,0,0,0,0.0,30.7,21.8,50.5,,0,0,0,95,19,7,5,7,126,117.0,137.0,125.0,129.14,7.1,125.0,130.21,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,4,9,38,17,1,1,47,10,7,10,13,8,36,20,9,2,2,0,Watch
2023-03-07,Tuesday,2,10,3,Summer,0,0,0,0,0,1,0,0.0,26.2,19.0,53.0,,0,0,0,97,18,13,4,7,132,126.0,117.0,131.0,129.29,7.02,148.0,130.29,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,37,16,1,1,42,11,7,12,12,11,39,20,10,2,0,0,Normal
2023-03-08,Wednesday,3,10,3,Summer,0,0,0,1,0,0,1,0.0,26.8,19.4,57.1,,0,0,0,107,19,8,14,8,148,132.0,126.0,134.0,129.43,7.07,143.0,129.14,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,9,40,18,2,1,53,11,8,11,13,8,47,15,9,2,3,0,High
2023-03-09,Thursday,4,10,3,Summer,0,0,0,0,0,1,0,0.0,26.8,17.4,58.9,,0,0,0,94,17,13,6,6,130,148.0,132.0,137.0,131.43,9.6,128.0,129.5,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,8,35,16,1,1,46,11,6,11,12,8,42,14,9,2,1,0,Watch
2023-03-10,Friday,5,10,3,Summer,0,0,0,0,0,0,0,0.0,23.3,17.2,57.5,,0,0,0,93,19,8,7,7,127,130.0,148.0,123.0,130.43,9.33,133.0,129.64,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,38,17,1,1,45,11,7,12,13,11,44,23,8,2,0,0,Normal
2023-03-11,Saturday,6,10,3,Summer,1,0,1,0,0,0,1,0.0,29.0,18.8,47.0,,0,0,0,83,20,8,16,8,127,127.0,130.0,137.0,131.0,8.98,118.0,129.21,2,1,1,1,1,2,5,1,1,2,1,5,4,3,14,4,9,39,17,2,1,47,11,7,13,13,6,50,14,9,2,3,0,High
2023-03-12,Sunday,7,10,3,Summer,1,0,0,0,0,0,0,0.0,27.7,20.7,42.8,,0,0,0,77,15,10,12,9,114,127.0,127.0,117.0,129.57,8.7,124.0,129.86,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,3,7,31,15,1,1,41,11,8,15,11,7,32,19,8,2,0,0,Normal
2023-03-13,Monday,1,11,3,Summer,0,0,0,0,0,0,0,0.0,26.2,18.1,50.7,,0,0,0,95,19,9,7,8,130,114.0,127.0,126.0,129.14,9.36,125.0,129.14,2,1,1,1,1,2,5,1,1,2,1,5,3,3,11,4,9,38,17,1,1,36,8,9,10,12,8,38,13,6,2,3,0,High
2023-03-14,Tuesday,2,11,3,Summer,0,0,0,0,0,1,0,0.0,26.7,19.5,48.6,,0,0,0,95,21,14,7,7,137,130.0,114.0,132.0,129.71,9.27,131.0,129.5,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,10,41,18,1,1,39,7,10,13,12,12,51,16,8,2,1,0,Watch
2023-03-15,Wednesday,3,11,3,Summer,0,0,0,1,0,0,1,0.0,28.6,21.4,50.6,,0,0,0,105,17,9,10,6,141,137.0,130.0,148.0,130.43,9.6,134.0,129.93,2,1,1,1,1,2,6,1,1,2,1,4,3,3,12,4,8,36,17,1,1,43,9,8,15,13,8,32,17,9,2,1,0,Watch
2023-03-16,Thursday,4,11,3,Summer,0,0,0,0,0,1,0,0.0,25.8,17.5,43.6,,0,0,0,92,16,14,7,8,129,141.0,137.0,130.0,129.43,7.94,137.0,130.43,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,3,8,34,15,1,1,35,12,8,13,10,9,43,17,11,2,0,0,Normal
2023-03-17,Friday,5,11,3,Summer,0,0,0,0,0,0,0,0.0,29.2,20.6,47.3,,0,0,0,90,20,7,9,8,126,129.0,141.0,127.0,129.29,7.94,123.0,129.86,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,4,9,39,17,1,1,41,11,7,12,12,8,46,17,11,2,1,0,Watch
2023-03-18,Saturday,6,11,3,Summer,1,0,0,0,0,0,0,2.1,26.0,17.4,50.0,,0,0,0,83,16,7,11,7,117,126.0,129.0,127.0,129.14,7.99,137.0,130.07,2,1,1,1,1,2,5,1,1,1,1,4,4,3,11,3,8,33,15,1,1,44,11,9,13,11,6,44,20,7,2,1,0,Watch
2023-03-19,Sunday,7,11,3,Summer,1,0,0,0,0,0,0,0.0,26.6,16.7,49.4,,0,0,0,78,19,9,11,8,117,117.0,126.0,114.0,127.71,9.07,117.0,128.64,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,9,37,17,1,1,44,10,6,12,12,9,47,20,9,2,1,0,Watch
2023-03-20,Monday,1,12,3,Summer,0,0,0,0,0,0,0,0.0,28.9,20.3,47.7,,0,0,0,101,18,7,7,7,133,117.0,117.0,130.0,128.14,8.46,126.0,128.64,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,38,16,1,1,34,9,8,11,11,10,46,17,10,2,0,0,Normal
2023-03-21,Tuesday,2,12,3,Summer,0,0,1,0,0,1,2,0.0,28.3,21.6,48.0,,0,0,0,108,14,14,12,10,148,133.0,117.0,137.0,128.57,8.62,132.0,129.14,2,1,1,1,1,2,6,1,1,2,1,6,4,3,12,3,7,32,15,1,1,43,9,11,12,12,7,40,14,7,1,1,0,Watch
2023-03-22,Wednesday,3,12,3,Summer,0,0,0,1,0,0,1,0.0,24.6,13.7,50.9,,0,0,0,104,16,9,11,8,140,148.0,133.0,141.0,130.14,10.75,148.0,130.29,2,1,1,1,1,2,5,1,1,2,1,5,4,3,12,3,8,35,15,1,1,36,10,7,12,12,7,35,12,9,2,2,0,Watch
2023-03-23,Thursday,4,12,3,Summer,0,0,0,0,0,1,0,1.0,28.4,21.2,48.8,,0,0,0,95,15,14,7,6,131,140.0,148.0,129.0,130.0,10.61,130.0,129.71,2,1,1,1,1,2,5,1,1,2,1,4,3,2,11,3,7,32,15,1,1,42,12,11,10,11,5,32,15,10,2,2,0,Watch
2023-03-24,Friday,5,12,3,Summer,0,0,0,0,0,0,0,0.0,31.4,21.6,47.8,,0,0,0,90,21,8,7,8,126,131.0,140.0,126.0,130.29,10.61,127.0,129.79,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,10,41,18,1,1,47,11,8,14,13,9,43,22,10,2,1,0,Watch
2023-03-25,Saturday,6,12,3,Summer,1,0,0,0,0,0,0,0.1,27.9,19.5,44.7,,0,0,0,84,19,8,9,5,120,126.0,131.0,117.0,130.29,10.61,127.0,129.71,2,1,1,1,1,2,5,1,1,1,1,3,3,2,12,4,9,37,17,1,1,37,12,6,10,12,7,48,23,8,2,2,0,Watch
2023-03-26,Sunday,7,12,3,Summer,1,0,0,0,0,0,0,0.0,33.4,24.8,39.6,,0,0,0,80,14,7,10,6,111,120.0,126.0,117.0,130.71,10.11,114.0,129.21,2,1,1,1,1,2,4,1,1,1,1,4,3,2,10,3,7,29,13,1,1,43,12,7,10,10,9,33,13,8,2,0,0,Normal
2023-03-27,Monday,1,13,3,Summer,0,0,0,0,0,0,0,0.0,32.1,24.3,47.4,,0,0,0,103,18,8,6,6,135,111.0,120.0,133.0,129.86,11.41,130.0,129.0,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,38,16,1,1,45,9,9,10,11,9,45,13,9,2,2,0,Watch
2023-03-28,Tuesday,2,13,3,Summer,0,0,1,0,0,1,3,0.0,28.5,20.1,42.1,,0,0,0,108,16,13,16,10,153,135.0,111.0,148.0,130.14,11.51,137.0,129.36,2,1,1,1,1,2,6,1,1,2,1,6,5,3,14,3,8,35,16,2,1,47,15,7,18,11,6,34,22,9,3,2,0,Watch
2023-03-29,Wednesday,3,13,3,Summer,0,0,1,1,0,0,2,0.0,28.5,20.8,54.5,,0,0,0,111,21,10,19,11,161,153.0,135.0,140.0,130.86,12.69,141.0,130.5,3,1,2,1,1,2,6,1,1,2,1,7,6,4,16,4,10,43,19,2,1,32,11,8,13,12,12,57,27,12,1,1,0,Watch
2023-03-30,Thursday,4,13,3,Summer,0,0,0,0,0,1,0,0.0,30.4,23.3,47.2,,0,0,0,98,19,14,8,7,139,161.0,153.0,131.0,133.86,16.43,129.0,131.93,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,9,39,17,1,1,51,16,5,15,12,9,44,17,5,2,0,0,Normal
2023-03-31,Friday,5,13,3,Summer,0,0,0,0,0,0,0,0.4,28.0,19.6,55.6,,0,0,0,91,20,8,9,7,128,139.0,161.0,126.0,135.0,16.47,126.0,132.64,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,40,17,1,1,45,13,5,16,13,11,38,14,12,2,2,0,Watch
2023-04-01,Saturday,6,13,4,Summer,1,0,0,0,0,0,0,0.0,29.7,20.8,48.0,,0,0,0,82,15,10,12,9,119,128.0,139.0,120.0,135.29,16.32,117.0,132.79,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,3,7,31,15,1,1,56,10,9,14,10,8,40,17,8,2,0,0,Normal
2023-04-02,Sunday,7,13,4,Summer,1,0,0,0,0,0,0,0.8,30.5,19.9,49.7,,0,0,0,78,15,8,12,7,113,119.0,128.0,111.0,135.14,16.46,117.0,132.93,2,1,1,1,1,2,5,1,1,1,1,4,4,3,11,3,7,31,15,1,1,44,14,7,14,10,9,29,20,9,2,1,0,Watch
2023-04-03,Monday,1,14,4,Summer,0,0,0,0,0,0,0,0.0,27.5,21.3,58.8,,0,0,0,92,26,7,7,6,132,113.0,119.0,135.0,135.43,16.05,133.0,132.64,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,5,12,49,20,1,1,33,10,6,17,15,14,53,17,8,2,1,0,Watch
2023-04-04,Tuesday,2,14,4,Summer,0,0,0,0,0,1,0,0.0,28.2,19.8,54.1,,0,0,0,94,18,13,6,7,131,132.0,113.0,153.0,135.0,16.1,148.0,132.57,2,1,1,1,1,2,5,1,1,2,1,4,3,3,12,4,9,37,16,1,1,42,11,7,14,13,11,42,16,9,2,0,0,Normal
2023-04-05,Wednesday,3,14,4,Summer,0,0,0,1,0,0,1,0.0,30.4,21.7,48.2,,0,0,0,107,21,9,11,9,148,131.0,132.0,161.0,131.86,14.33,140.0,131.36,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,10,43,19,1,1,41,9,4,11,11,7,53,16,9,2,3,0,High
2023-04-06,Thursday,4,14,4,Summer,0,0,0,0,0,1,0,0.0,29.3,21.5,48.7,,0,0,0,95,23,15,8,9,141,148.0,131.0,139.0,130.0,10.85,131.0,131.93,2,1,1,1,1,2,6,1,1,2,1,5,4,3,15,5,11,44,20,1,1,51,11,8,18,15,13,56,25,9,2,0,0,Normal
2023-04-07,Friday,5,14,4,Summer,0,0,0,0,0,0,0,0.0,28.0,18.7,48.6,,0,0,0,95,19,9,7,7,130,141.0,148.0,128.0,130.29,11.11,126.0,132.64,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,38,17,1,1,39,13,8,10,12,8,43,20,10,2,2,0,Watch
2023-04-08,Saturday,6,14,4,Summer,1,0,0,0,0,0,0,0.1,26.2,19.9,52.2,,0,0,0,83,22,8,11,8,124,130.0,141.0,119.0,130.57,11.07,120.0,132.93,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,10,42,18,1,1,54,12,7,12,13,12,40,21,9,2,2,0,Watch
2023-04-09,Sunday,7,14,4,Summer,1,0,0,0,0,0,0,0.0,31.8,23.7,43.0,,0,0,0,73,20,9,10,7,112,124.0,130.0,113.0,131.29,10.44,111.0,133.21,2,1,1,1,1,2,4,1,1,1,1,4,3,3,13,4,9,38,16,1,1,47,8,8,14,11,10,49,19,9,2,0,0,Normal
2023-04-10,Monday,1,15,4,Summer,0,0,0,0,1,0,0,1.0,33.2,23.6,53.0,,0,0,0,100,15,12,6,7,133,112.0,124.0,132.0,131.14,10.7,135.0,133.29,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,3,7,33,15,1,1,40,14,8,13,12,5,33,20,9,2,1,0,Watch
2023-04-11,Tuesday,2,15,4,Summer,0,0,0,0,0,1,0,0.0,27.4,18.5,48.8,,0,0,0,99,22,14,9,9,144,133.0,112.0,131.0,131.29,10.71,153.0,133.14,2,1,1,1,1,2,6,1,1,2,1,5,4,3,14,4,10,43,19,1,1,38,12,9,17,13,9,44,26,8,2,1,0,Watch
2023-04-12,Wednesday,3,15,4,Summer,0,0,0,1,0,0,1,0.4,30.8,21.3,52.0,,0,0,0,105,17,8,14,8,144,144.0,133.0,148.0,133.14,11.59,161.0,132.5,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,8,36,17,1,1,42,12,10,15,11,6,36,19,11,2,1,0,Watch
2023-04-13,Thursday,4,15,4,Summer,0,0,0,0,0,1,0,0.0,31.7,23.0,40.8,,0,0,0,95,11,15,8,7,129,144.0,144.0,141.0,132.57,10.93,139.0,131.29,2,1,1,1,1,2,5,1,1,2,1,4,3,2,10,2,5,26,13,1,1,49,9,12,10,10,5,33,13,8,2,0,0,Normal
2023-04-14,Friday,5,15,4,Summer,0,0,0,0,0,0,0,0.0,28.8,22.7,43.9,,0,0,0,88,14,10,8,7,120,129.0,144.0,130.0,130.86,10.4,128.0,130.57,2,1,1,1,1,2,5,1,1,1,1,4,3,3,10,3,7,30,14,1,1,45,11,8,11,11,8,28,16,7,2,1,0,Watch
2023-04-15,Saturday,6,15,4,Summer,1,0,0,0,0,0,0,0.0,30.5,23.1,45.3,,0,0,0,81,20,10,10,7,121,120.0,129.0,124.0,129.43,11.08,119.0,130.0,2,1,1,1,1,2,5,1,1,2,1,4,3,3,13,4,9,39,17,1,1,43,11,9,14,11,7,44,14,8,2,2,0,Watch
2023-04-16,Sunday,7,15,4,Summer,1,0,0,0,0,0,0,0.0,30.3,19.7,48.1,,0,0,0,78,20,9,12,8,119,121.0,120.0,112.0,129.0,11.34,113.0,130.14,2,1,1,1,1,2,5,1,1,1,1,5,4,3,13,4,9,38,17,1,1,50,10,8,11,12,7,41,22,9,2,2,0,Watch
2023-04-17,Monday,1,16,4,Summer,0,0,0,0,0,0,0,0.0,32.2,22.3,49.6,,0,0,0,106,16,9,6,7,137,119.0,121.0,133.0,130.0,10.03,132.0,130.57,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,3,8,35,15,1,1,37,11,10,13,10,9,34,21,9,2,1,0,Watch
2023-04-18,Tuesday,2,16,4,Summer,0,0,0,0,0,1,0,0.0,30.4,21.8,48.5,,0,0,0,104,17,14,7,8,142,137.0,119.0,144.0,130.57,10.29,131.0,130.93,2,1,1,1,1,2,6,1,1,2,1,5,3,3,12,4,8,36,17,1,1,36,12,7,14,11,8,32,19,7,2,1,0,Watch
2023-04-19,Wednesday,3,16,4,Summer,0,0,0,1,0,0,1,0.0,34.6,26.6,43.1,,0,0,0,104,14,7,12,8,137,142.0,137.0,144.0,130.29,9.94,148.0,131.71,2,1,1,1,1,2,5,1,1,2,1,5,4,3,11,3,7,32,14,1,1,45,11,8,13,10,9,42,19,9,2,0,0,Normal
2023-04-20,Thursday,4,16,4,Summer,0,0,0,0,0,1,0,0.0,33.0,24.2,49.2,,0,0,0,96,19,13,9,10,137,137.0,142.0,129.0,129.29,8.79,141.0,130.93,2,1,1,1,1,2,5,1,1,2,1,6,4,3,13,4,9,39,17,1,1,37,11,9,14,12,10,47,16,10,2,1,0,Watch
2023-04-21,Friday,5,16,4,Summer,0,0,0,0,0,0,0,0.0,31.6,24.3,47.8,,0,0,0,94,15,8,6,6,123,137.0,137.0,120.0,130.43,9.19,130.0,130.64,2,1,1,1,1,2,5,1,1,2,1,4,3,2,10,3,7,32,15,1,1,53,10,8,10,10,5,33,16,10,2,1,0,Watch
2023-04-22,Saturday,6,16,4,Summer,1,0,0,0,0,0,0,0.0,34.2,23.8,39.2,,0,0,0,81,20,7,12,7,120,123.0,137.0,121.0,130.86,8.76,124.0,130.14,2,1,1,1,1,2,5,1,1,1,1,4,4,3,13,4,9,39,17,1,1,39,12,8,13,12,10,49,23,9,2,0,0,Normal
2023-04-23,Sunday,7,16,4,Summer,1,0,0,0,0,0,0,0.0,31.2,22.4,50.1,,0,0,0,80,20,9,10,7,119,120.0,123.0,119.0,130.71,8.92,112.0,129.86,2,1,1,1,1,2,5,1,1,1,1,4,3,3,13,4,9,38,17,1,1,38,8,9,17,12,11,52,18,9,1,0,0,Normal
2023-04-24,Monday,1,17,4,Summer,0,0,0,0,0,0,0,0.0,33.0,26.3,43.8,,0,0,0,104,14,9,6,6,133,119.0,120.0,137.0,130.71,8.92,133.0,130.36,2,1,1,1,1,2,5,1,1,2,1,4,3,2,9,3,7,32,14,1,1,35,11,7,8,10,8,37,18,8,2,1,0,Watch
2023-04-25,Tuesday,2,17,4,Summer,0,0,0,0,0,1,0,0.0,29.9,21.0,45.6,,0,0,0,93,13,16,8,8,130,133.0,119.0,142.0,130.14,8.63,144.0,130.36,2,1,1,1,1,2,5,2,1,2,1,5,3,3,11,3,6,29,14,1,1,41,12,8,9,11,7,26,19,12,2,2,0,Watch
2023-04-26,Wednesday,3,17,4,Summer,0,0,0,1,0,0,1,0.0,32.2,23.5,48.6,,0,0,0,109,19,10,15,10,153,130.0,133.0,137.0,128.43,7.17,144.0,129.36,2,1,1,1,1,2,6,1,1,2,1,6,5,3,14,4,9,40,18,2,1,32,13,8,14,13,7,51,22,9,2,1,0,Watch
2023-04-27,Thursday,4,17,4,Summer,0,0,0,0,0,1,0,0.0,29.5,19.4,47.4,,0,0,0,97,18,14,6,8,135,153.0,130.0,137.0,130.71,11.04,129.0,130.0,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,9,37,16,1,1,51,11,8,15,13,9,47,13,9,2,1,0,Watch
2023-04-28,Friday,5,17,4,Summer,0,0,0,0,0,0,0,0.0,30.3,22.6,46.7,,0,0,0,97,18,9,6,6,130,135.0,153.0,123.0,130.43,10.9,120.0,130.43,2,1,1,1,1,2,5,1,1,2,1,4,3,3,11,4,9,37,16,1,1,39,15,10,10,12,8,47,22,4,2,2,0,Watch
2023-04-29,Saturday,6,17,4,Summer,1,0,0,0,0,0,0,0.0,35.0,27.0,48.8,,0,0,0,81,15,8,13,8,117,130.0,135.0,120.0,131.43,10.49,121.0,131.14,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,3,7,31,15,1,1,52,13,8,11,12,6,42,21,9,2,2,0,Watch
2023-04-30,Sunday,7,17,4,Summer,1,0,0,0,0,0,0,0.0,29.0,20.5,44.8,,0,0,0,83,17,9,11,8,120,117.0,130.0,119.0,131.0,10.99,119.0,130.86,2,1,1,1,1,2,5,1,1,1,1,5,4,3,12,4,8,34,16,1,1,51,10,7,15,11,7,37,23,8,2,1,0,Watch
2023-05-01,Monday,1,18,5,Summer,0,1,0,0,0,0,1,3.5,31.1,23.3,43.4,,0,0,0,103,22,10,7,9,142,120.0,117.0,133.0,131.14,10.84,137.0,130.93,2,1,1,1,1,2,6,1,1,2,1,5,4,3,13,4,10,44,19,1,1,42,11,5,14,12,12,60,18,12,2,1,0,Watch
2023-05-02,Tuesday,2,18,5,Summer,0,0,0,0,0,1,0,0.0,32.1,22.8,48.5,,0,0,0,99,17,12,8,8,136,142.0,120.0,130.0,132.43,11.5,142.0,131.29,2,1,1,1,1,2,5,1,1,2,1,5,3,3,12,4,8,36,16,1,1,37,14,4,10,13,7,49,17,10,2,2,0,Watch
2023-05-03,Wednesday,3,18,5,Summer,0,0,0,1,0,0,1,0.5,30.5,22.9,47.8,,0,0,0,110,17,8,9,8,144,136.0,142.0,153.0,133.29,11.51,137.0,130.86,2,1,1,1,1,2,6,1,1,2,1,5,4,3,11,4,8,37,17,1,1,40,10,5,13,11,10,39,20,9,2,0,0,Normal
2023-05-04,Thursday,4,18,5,Summer,0,0,0,0,0,1,0,0.0,33.1,24.8,46.3,,0,0,0,93,18,15,7,9,133,144.0,136.0,135.0,132.0,9.58,137.0,131.36,2,1,1,1,1,2,5,1,1,2,1,5,4,3,13,4,9,37,16,1,1,42,11,8,14,11,11,47,22,9,2,0,0,Normal
2023-05-05,Friday,5,18,5,Summer,0,0,0,0,0,0,0,1.8,32.8,24.4,53.1,,0,0,0,99,18,8,4,7,129,133.0,144.0,130.0,131.71,9.51,123.0,131.07,2,1,1,1,1,2,5,1,1,2,1,4,3,3,10,4,9,37,16,1,1,41,11,10,10,12,9,49,14,8,2,1,0,Watch
2023-05-06,Saturday,6,18,5,Summer,1,0,0,0,0,0,0,0.0,30.4,21.9,49.9,,0,0,0,81,21,7,11,7,120,129.0,133.0,117.0,131.57,9.54,120.0,131.5,2,1,1,1,1,2,5,1,1,1,1,4,4,3,13,4,10,40,18,1,1,49,9,8,17,12,12,49,21,9,2,0,0,Normal
2023-05-07,Sunday,7,18,5,Summer,1,0,0,0,0,0,0,0.9,31.6,24.2,45.3,,0,0,0,83,18,10,9,7,120,120.0,129.0,120.0,132.0,8.93,119.0,131.5,2,1,1,1,1,2,5,1,1,1,1,4,3,3,12,4,9,36,16,1,1,40,11,7,14,11,11,39,20,9,2,0,0,Normal
2023-05-08,Monday,1,19,5,Summer,0,0,0,0,0,0,0,0.0,33.6,25.2,43.0,Diarrheal,3,1,4,114,31,8,6,7,159,120.0,120.0,142.0,132.0,8.93,133.0,131.57,3,1,1,1,1,2,6,1,1,2,1,4,3,5,15,22,27,58,33,2,1,47,10,9,13,39,27,64,38,9,2,1,0,Watch
2023-05-09,Tuesday,2,19,5,Summer,0,0,0,0,0,1,0,0.0,31.8,22.5,40.0,Diarrheal,3,1,5,109,29,15,8,11,161,159.0,120.0,136.0,134.43,12.79,130.0,133.43,2,1,1,1,1,2,6,1,1,2,1,7,4,6,17,21,25,55,32,2,1,48,11,8,14,28,32,52,25,10,2,3,0,High
2023-05-10,Wednesday,3,19,5,Summer,0,0,0,1,0,0,1,0.0,31.2,21.3,48.9,Diarrheal,3,1,6,118,32,8,9,9,167,161.0,159.0,144.0,138.0,15.86,153.0,135.64,3,1,1,1,1,2,6,1,1,2,1,5,4,5,16,23,28,60,34,2,1,32,11,7,20,31,23,81,44,7,2,1,0,Watch
2023-05-11,Thursday,4,19,5,Summer,0,0,0,0,0,1,0,0.0,31.4,24.7,45.3,Diarrheal,3,1,3,103,33,14,7,10,157,167.0,161.0,133.0,141.29,18.86,135.0,136.64,2,1,1,1,1,2,6,1,1,2,1,6,4,6,18,24,29,60,35,2,1,38,12,6,19,38,28,64,43,9,2,1,0,Watch
2023-05-12,Friday,5,19,5,Summer,0,0,0,0,0,0,0,0.0,31.6,25.4,44.6,Diarrheal,3,1,3,108,34,8,5,7,155,157.0,167.0,129.0,144.71,19.22,130.0,138.21,2,1,1,1,1,2,6,1,1,2,1,4,3,5,16,24,29,62,36,2,1,46,9,8,17,31,23,81,47,13,2,1,0,Watch
2023-05-13,Saturday,6,19,5,Summer,1,0,0,0,0,0,0,0.0,32.2,22.5,43.8,Diarrheal,3,1,3,96,28,10,11,11,145,155.0,157.0,120.0,148.43,18.31,117.0,140.0,2,1,1,1,1,2,6,1,1,2,1,7,5,6,16,20,24,52,31,2,1,42,13,6,17,27,19,71,36,6,2,1,0,Watch
2023-05-14,Sunday,7,19,5,Summer,1,0,0,0,0,0,0,0.0,30.8,20.9,52.9,Diarrheal,3,1,4,90,31,8,11,9,140,145.0,155.0,120.0,152.0,14.45,120.0,142.0,2,1,1,1,1,2,5,1,1,2,1,5,4,5,17,22,27,56,32,2,1,37,9,10,19,34,21,67,29,11,2,2,0,Watch
2023-05-15,Monday,1,20,5,Summer,0,0,0,0,1,0,0,0.0,30.1,19.4,46.5,Diarrheal,3,1,5,115,34,12,8,10,169,140.0,145.0,159.0,154.86,8.66,142.0,143.43,3,1,1,1,1,2,7,1,1,2,1,6,4,6,18,24,29,63,37,2,1,48,10,7,23,43,26,70,45,4,2,1,0,Watch
2023-05-16,Tuesday,2,20,5,Summer,0,0,0,0,0,1,0,0.0,33.3,25.6,45.6,Diarrheal,3,1,5,110,31,14,7,9,162,169.0,140.0,161.0,156.29,9.95,136.0,145.36,2,1,1,1,1,2,6,1,1,2,1,5,4,5,17,22,27,58,33,2,1,37,10,7,17,34,24,66,46,12,2,1,0,Watch
2023-05-17,Wednesday,3,20,5,Summer,0,0,0,1,0,0,1,0.0,34.3,25.3,47.2,Diarrheal,3,1,5,121,28,8,13,9,170,162.0,169.0,167.0,156.43,10.03,144.0,147.21,3,1,1,1,1,2,7,1,1,2,1,5,4,5,16,20,24,55,32,2,1,35,10,9,13,25,26,70,28,9,2,2,0,Watch
2023-05-18,Thursday,4,20,5,Summer,0,0,0,0,0,1,0,0.3,31.8,24.3,50.0,Diarrheal,3,1,3,101,35,13,7,9,156,170.0,162.0,157.0,156.86,10.52,133.0,149.07,2,1,1,1,1,2,6,1,1,2,1,5,4,6,18,25,30,63,36,2,1,40,9,10,20,41,39,76,37,7,2,0,0,Watch
2023-05-19,Friday,5,20,5,Summer,0,0,0,0,0,0,0,0.0,33.7,22.7,44.1,Diarrheal,3,1,3,109,32,8,5,8,154,156.0,170.0,155.0,156.71,10.52,129.0,150.71,2,1,1,1,1,2,6,1,1,2,1,5,3,5,15,23,28,59,34,1,1,40,17,9,17,33,23,69,49,9,2,1,0,Watch
